absolute_path,relative_path,class
D:\python\dataset\leopard\1074.jpg,dataset\leopard\1074.jpg,leopard
D:\python\dataset\leopard\1075.jpg,dataset\leopard\1075.jpg,leopard
D:\python\dataset\leopard\1076.jpg,dataset\leopard\1076.jpg,leopard
D:\python\dataset\leopard\1077.jpg,dataset\leopard\1077.jpg,leopard
D:\python\dataset\leopard\1078.jpg,dataset\leopard\1078.jpg,leopard
D:\python\dataset\leopard\1079.jpg,dataset\leopard\1079.jpg,leopard
D:\python\dataset\leopard\1080.jpg,dataset\leopard\1080.jpg,leopard
D:\python\dataset\leopard\1081.jpg,dataset\leopard\1081.jpg,leopard
D:\python\dataset\leopard\1082.jpg,dataset\leopard\1082.jpg,leopard
D:\python\dataset\leopard\1083.jpg,dataset\leopard\1083.jpg,leopard
D:\python\dataset\leopard\1084.jpg,dataset\leopard\1084.jpg,leopard
D:\python\dataset\leopard\1085.jpg,dataset\leopard\1085.jpg,leopard
D:\python\dataset\leopard\1086.jpg,dataset\leopard\1086.jpg,leopard
D:\python\dataset\leopard\1087.jpg,dataset\leopard\1087.jpg,leopard
D:\python\dataset\leopard\1088.jpg,dataset\leopard\1088.jpg,leopard
D:\python\dataset\leopard\1089.jpg,dataset\leopard\1089.jpg,leopard
D:\python\dataset\leopard\1090.jpg,dataset\leopard\1090.jpg,leopard
D:\python\dataset\leopard\1091.jpg,dataset\leopard\1091.jpg,leopard
D:\python\dataset\leopard\1092.jpg,dataset\leopard\1092.jpg,leopard
D:\python\dataset\leopard\1093.jpg,dataset\leopard\1093.jpg,leopard
D:\python\dataset\leopard\1094.jpg,dataset\leopard\1094.jpg,leopard
D:\python\dataset\leopard\1095.jpg,dataset\leopard\1095.jpg,leopard
D:\python\dataset\leopard\1096.jpg,dataset\leopard\1096.jpg,leopard
D:\python\dataset\leopard\1097.jpg,dataset\leopard\1097.jpg,leopard
D:\python\dataset\leopard\1098.jpg,dataset\leopard\1098.jpg,leopard
D:\python\dataset\leopard\1099.jpg,dataset\leopard\1099.jpg,leopard
D:\python\dataset\leopard\1100.jpg,dataset\leopard\1100.jpg,leopard
absolute_path,relative_path,class
D:\python\dataset\tiger\0000.jpg,dataset\tiger\0000.jpg,tiger
D:\python\dataset\tiger\0001.jpg,dataset\tiger\0001.jpg,tiger
D:\python\dataset\tiger\0002.jpg,dataset\tiger\0002.jpg,tiger
D:\python\dataset\tiger\0003.jpg,dataset\tiger\0003.jpg,tiger
D:\python\dataset\tiger\0004.jpg,dataset\tiger\0004.jpg,tiger
D:\python\dataset\tiger\0005.jpg,dataset\tiger\0005.jpg,tiger
D:\python\dataset\tiger\0006.jpg,dataset\tiger\0006.jpg,tiger
D:\python\dataset\tiger\0007.jpg,dataset\tiger\0007.jpg,tiger
D:\python\dataset\tiger\0008.jpg,dataset\tiger\0008.jpg,tiger
D:\python\dataset\tiger\0009.jpg,dataset\tiger\0009.jpg,tiger
D:\python\dataset\tiger\0010.jpg,dataset\tiger\0010.jpg,tiger
D:\python\dataset\tiger\0011.jpg,dataset\tiger\0011.jpg,tiger
D:\python\dataset\tiger\0012.jpg,dataset\tiger\0012.jpg,tiger
D:\python\dataset\tiger\0013.jpg,dataset\tiger\0013.jpg,tiger
D:\python\dataset\tiger\0014.jpg,dataset\tiger\0014.jpg,tiger
D:\python\dataset\tiger\0015.jpg,dataset\tiger\0015.jpg,tiger
D:\python\dataset\tiger\0016.jpg,dataset\tiger\0016.jpg,tiger
D:\python\dataset\tiger\0017.jpg,dataset\tiger\0017.jpg,tiger
D:\python\dataset\tiger\0018.jpg,dataset\tiger\0018.jpg,tiger
D:\python\dataset\tiger\0019.jpg,dataset\tiger\0019.jpg,tiger
D:\python\dataset\tiger\0020.jpg,dataset\tiger\0020.jpg,tiger
D:\python\dataset\tiger\0021.jpg,dataset\tiger\0021.jpg,tiger
D:\python\dataset\tiger\0022.jpg,dataset\tiger\0022.jpg,tiger
D:\python\dataset\tiger\0023.jpg,dataset\tiger\0023.jpg,tiger
D:\python\dataset\tiger\0024.jpg,dataset\tiger\0024.jpg,tiger
D:\python\dataset\tiger\0025.jpg,dataset\tiger\0025.jpg,tiger
D:\python\dataset\tiger\0026.jpg,dataset\tiger\0026.jpg,tiger
D:\python\dataset\tiger\0027.jpg,dataset\tiger\0027.jpg,tiger
D:\python\dataset\tiger\0028.jpg,dataset\tiger\0028.jpg,tiger
D:\python\dataset\tiger\0029.jpg,dataset\tiger\0029.jpg,tiger
D:\python\dataset\tiger\0030.jpg,dataset\tiger\0030.jpg,tiger
D:\python\dataset\tiger\0031.jpg,dataset\tiger\0031.jpg,tiger
D:\python\dataset\tiger\0032.jpg,dataset\tiger\0032.jpg,tiger
D:\python\dataset\tiger\0033.jpg,dataset\tiger\0033.jpg,tiger
D:\python\dataset\tiger\0034.jpg,dataset\tiger\0034.jpg,tiger
D:\python\dataset\tiger\0035.jpg,dataset\tiger\0035.jpg,tiger
D:\python\dataset\tiger\0036.jpg,dataset\tiger\0036.jpg,tiger
D:\python\dataset\tiger\0037.jpg,dataset\tiger\0037.jpg,tiger
D:\python\dataset\tiger\0038.jpg,dataset\tiger\0038.jpg,tiger
D:\python\dataset\tiger\0039.jpg,dataset\tiger\0039.jpg,tiger
D:\python\dataset\tiger\0040.jpg,dataset\tiger\0040.jpg,tiger
D:\python\dataset\tiger\0041.jpg,dataset\tiger\0041.jpg,tiger
D:\python\dataset\tiger\0042.jpg,dataset\tiger\0042.jpg,tiger
D:\python\dataset\tiger\0043.jpg,dataset\tiger\0043.jpg,tiger
D:\python\dataset\tiger\0044.jpg,dataset\tiger\0044.jpg,tiger
D:\python\dataset\tiger\0045.jpg,dataset\tiger\0045.jpg,tiger
D:\python\dataset\tiger\0046.jpg,dataset\tiger\0046.jpg,tiger
D:\python\dataset\tiger\0047.jpg,dataset\tiger\0047.jpg,tiger
D:\python\dataset\tiger\0048.jpg,dataset\tiger\0048.jpg,tiger
D:\python\dataset\tiger\0049.jpg,dataset\tiger\0049.jpg,tiger
D:\python\dataset\tiger\0050.jpg,dataset\tiger\0050.jpg,tiger
D:\python\dataset\tiger\0051.jpg,dataset\tiger\0051.jpg,tiger
D:\python\dataset\tiger\0052.jpg,dataset\tiger\0052.jpg,tiger
D:\python\dataset\tiger\0053.jpg,dataset\tiger\0053.jpg,tiger
D:\python\dataset\tiger\0054.jpg,dataset\tiger\0054.jpg,tiger
D:\python\dataset\tiger\0055.jpg,dataset\tiger\0055.jpg,tiger
D:\python\dataset\tiger\0056.jpg,dataset\tiger\0056.jpg,tiger
D:\python\dataset\tiger\0057.jpg,dataset\tiger\0057.jpg,tiger
D:\python\dataset\tiger\0058.jpg,dataset\tiger\0058.jpg,tiger
D:\python\dataset\tiger\0059.jpg,dataset\tiger\0059.jpg,tiger
D:\python\dataset\tiger\0060.jpg,dataset\tiger\0060.jpg,tiger
D:\python\dataset\tiger\0061.jpg,dataset\tiger\0061.jpg,tiger
D:\python\dataset\tiger\0062.jpg,dataset\tiger\0062.jpg,tiger
D:\python\dataset\tiger\0063.jpg,dataset\tiger\0063.jpg,tiger
D:\python\dataset\tiger\0064.jpg,dataset\tiger\0064.jpg,tiger
D:\python\dataset\tiger\0065.jpg,dataset\tiger\0065.jpg,tiger
D:\python\dataset\tiger\0066.jpg,dataset\tiger\0066.jpg,tiger
D:\python\dataset\tiger\0067.jpg,dataset\tiger\0067.jpg,tiger
D:\python\dataset\tiger\0068.jpg,dataset\tiger\0068.jpg,tiger
D:\python\dataset\tiger\0069.jpg,dataset\tiger\0069.jpg,tiger
D:\python\dataset\tiger\0070.jpg,dataset\tiger\0070.jpg,tiger
D:\python\dataset\tiger\0071.jpg,dataset\tiger\0071.jpg,tiger
D:\python\dataset\tiger\0072.jpg,dataset\tiger\0072.jpg,tiger
D:\python\dataset\tiger\0073.jpg,dataset\tiger\0073.jpg,tiger
D:\python\dataset\tiger\0074.jpg,dataset\tiger\0074.jpg,tiger
D:\python\dataset\tiger\0075.jpg,dataset\tiger\0075.jpg,tiger
D:\python\dataset\tiger\0076.jpg,dataset\tiger\0076.jpg,tiger
D:\python\dataset\tiger\0077.jpg,dataset\tiger\0077.jpg,tiger
D:\python\dataset\tiger\0078.jpg,dataset\tiger\0078.jpg,tiger
D:\python\dataset\tiger\0079.jpg,dataset\tiger\0079.jpg,tiger
D:\python\dataset\tiger\0080.jpg,dataset\tiger\0080.jpg,tiger
D:\python\dataset\tiger\0081.jpg,dataset\tiger\0081.jpg,tiger
D:\python\dataset\tiger\0082.jpg,dataset\tiger\0082.jpg,tiger
D:\python\dataset\tiger\0083.jpg,dataset\tiger\0083.jpg,tiger
D:\python\dataset\tiger\0084.jpg,dataset\tiger\0084.jpg,tiger
D:\python\dataset\tiger\0085.jpg,dataset\tiger\0085.jpg,tiger
D:\python\dataset\tiger\0086.jpg,dataset\tiger\0086.jpg,tiger
D:\python\dataset\tiger\0087.jpg,dataset\tiger\0087.jpg,tiger
D:\python\dataset\tiger\0088.jpg,dataset\tiger\0088.jpg,tiger
D:\python\dataset\tiger\0089.jpg,dataset\tiger\0089.jpg,tiger
D:\python\dataset\tiger\0090.jpg,dataset\tiger\0090.jpg,tiger
D:\python\dataset\tiger\0091.jpg,dataset\tiger\0091.jpg,tiger
D:\python\dataset\tiger\0092.jpg,dataset\tiger\0092.jpg,tiger
D:\python\dataset\tiger\0093.jpg,dataset\tiger\0093.jpg,tiger
D:\python\dataset\tiger\0094.jpg,dataset\tiger\0094.jpg,tiger
D:\python\dataset\tiger\0095.jpg,dataset\tiger\0095.jpg,tiger
D:\python\dataset\tiger\0096.jpg,dataset\tiger\0096.jpg,tiger
D:\python\dataset\tiger\0097.jpg,dataset\tiger\0097.jpg,tiger
D:\python\dataset\tiger\0098.jpg,dataset\tiger\0098.jpg,tiger
D:\python\dataset\tiger\0099.jpg,dataset\tiger\0099.jpg,tiger
D:\python\dataset\tiger\0100.jpg,dataset\tiger\0100.jpg,tiger
D:\python\dataset\tiger\0101.jpg,dataset\tiger\0101.jpg,tiger
D:\python\dataset\tiger\0102.jpg,dataset\tiger\0102.jpg,tiger
D:\python\dataset\tiger\0103.jpg,dataset\tiger\0103.jpg,tiger
D:\python\dataset\tiger\0104.jpg,dataset\tiger\0104.jpg,tiger
D:\python\dataset\tiger\0105.jpg,dataset\tiger\0105.jpg,tiger
D:\python\dataset\tiger\0106.jpg,dataset\tiger\0106.jpg,tiger
D:\python\dataset\tiger\0107.jpg,dataset\tiger\0107.jpg,tiger
D:\python\dataset\tiger\0108.jpg,dataset\tiger\0108.jpg,tiger
D:\python\dataset\tiger\0109.jpg,dataset\tiger\0109.jpg,tiger
D:\python\dataset\tiger\0110.jpg,dataset\tiger\0110.jpg,tiger
D:\python\dataset\tiger\0111.jpg,dataset\tiger\0111.jpg,tiger
D:\python\dataset\tiger\0112.jpg,dataset\tiger\0112.jpg,tiger
D:\python\dataset\tiger\0113.jpg,dataset\tiger\0113.jpg,tiger
D:\python\dataset\tiger\0114.jpg,dataset\tiger\0114.jpg,tiger
D:\python\dataset\tiger\0115.jpg,dataset\tiger\0115.jpg,tiger
D:\python\dataset\tiger\0116.jpg,dataset\tiger\0116.jpg,tiger
D:\python\dataset\tiger\0117.jpg,dataset\tiger\0117.jpg,tiger
D:\python\dataset\tiger\0118.jpg,dataset\tiger\0118.jpg,tiger
D:\python\dataset\tiger\0119.jpg,dataset\tiger\0119.jpg,tiger
D:\python\dataset\tiger\0120.jpg,dataset\tiger\0120.jpg,tiger
D:\python\dataset\tiger\0121.jpg,dataset\tiger\0121.jpg,tiger
D:\python\dataset\tiger\0122.jpg,dataset\tiger\0122.jpg,tiger
D:\python\dataset\tiger\0123.jpg,dataset\tiger\0123.jpg,tiger
D:\python\dataset\tiger\0124.jpg,dataset\tiger\0124.jpg,tiger
D:\python\dataset\tiger\0125.jpg,dataset\tiger\0125.jpg,tiger
D:\python\dataset\tiger\0126.jpg,dataset\tiger\0126.jpg,tiger
D:\python\dataset\tiger\0127.jpg,dataset\tiger\0127.jpg,tiger
D:\python\dataset\tiger\0128.jpg,dataset\tiger\0128.jpg,tiger
D:\python\dataset\tiger\0129.jpg,dataset\tiger\0129.jpg,tiger
D:\python\dataset\tiger\0130.jpg,dataset\tiger\0130.jpg,tiger
D:\python\dataset\tiger\0131.jpg,dataset\tiger\0131.jpg,tiger
D:\python\dataset\tiger\0132.jpg,dataset\tiger\0132.jpg,tiger
D:\python\dataset\tiger\0133.jpg,dataset\tiger\0133.jpg,tiger
D:\python\dataset\tiger\0134.jpg,dataset\tiger\0134.jpg,tiger
D:\python\dataset\tiger\0135.jpg,dataset\tiger\0135.jpg,tiger
D:\python\dataset\tiger\0136.jpg,dataset\tiger\0136.jpg,tiger
D:\python\dataset\tiger\0137.jpg,dataset\tiger\0137.jpg,tiger
D:\python\dataset\tiger\0138.jpg,dataset\tiger\0138.jpg,tiger
D:\python\dataset\tiger\0139.jpg,dataset\tiger\0139.jpg,tiger
D:\python\dataset\tiger\0140.jpg,dataset\tiger\0140.jpg,tiger
D:\python\dataset\tiger\0141.jpg,dataset\tiger\0141.jpg,tiger
D:\python\dataset\tiger\0142.jpg,dataset\tiger\0142.jpg,tiger
D:\python\dataset\tiger\0143.jpg,dataset\tiger\0143.jpg,tiger
D:\python\dataset\tiger\0144.jpg,dataset\tiger\0144.jpg,tiger
D:\python\dataset\tiger\0145.jpg,dataset\tiger\0145.jpg,tiger
D:\python\dataset\tiger\0146.jpg,dataset\tiger\0146.jpg,tiger
D:\python\dataset\tiger\0147.jpg,dataset\tiger\0147.jpg,tiger
D:\python\dataset\tiger\0148.jpg,dataset\tiger\0148.jpg,tiger
D:\python\dataset\tiger\0149.jpg,dataset\tiger\0149.jpg,tiger
D:\python\dataset\tiger\0150.jpg,dataset\tiger\0150.jpg,tiger
D:\python\dataset\tiger\0151.jpg,dataset\tiger\0151.jpg,tiger
D:\python\dataset\tiger\0152.jpg,dataset\tiger\0152.jpg,tiger
D:\python\dataset\tiger\0153.jpg,dataset\tiger\0153.jpg,tiger
D:\python\dataset\tiger\0154.jpg,dataset\tiger\0154.jpg,tiger
D:\python\dataset\tiger\0155.jpg,dataset\tiger\0155.jpg,tiger
D:\python\dataset\tiger\0156.jpg,dataset\tiger\0156.jpg,tiger
D:\python\dataset\tiger\0157.jpg,dataset\tiger\0157.jpg,tiger
D:\python\dataset\tiger\0158.jpg,dataset\tiger\0158.jpg,tiger
D:\python\dataset\tiger\0159.jpg,dataset\tiger\0159.jpg,tiger
D:\python\dataset\tiger\0160.jpg,dataset\tiger\0160.jpg,tiger
D:\python\dataset\tiger\0161.jpg,dataset\tiger\0161.jpg,tiger
D:\python\dataset\tiger\0162.jpg,dataset\tiger\0162.jpg,tiger
D:\python\dataset\tiger\0163.jpg,dataset\tiger\0163.jpg,tiger
D:\python\dataset\tiger\0164.jpg,dataset\tiger\0164.jpg,tiger
D:\python\dataset\tiger\0165.jpg,dataset\tiger\0165.jpg,tiger
D:\python\dataset\tiger\0166.jpg,dataset\tiger\0166.jpg,tiger
D:\python\dataset\tiger\0167.jpg,dataset\tiger\0167.jpg,tiger
D:\python\dataset\tiger\0168.jpg,dataset\tiger\0168.jpg,tiger
D:\python\dataset\tiger\0169.jpg,dataset\tiger\0169.jpg,tiger
D:\python\dataset\tiger\0170.jpg,dataset\tiger\0170.jpg,tiger
D:\python\dataset\tiger\0171.jpg,dataset\tiger\0171.jpg,tiger
D:\python\dataset\tiger\0172.jpg,dataset\tiger\0172.jpg,tiger
D:\python\dataset\tiger\0173.jpg,dataset\tiger\0173.jpg,tiger
D:\python\dataset\tiger\0174.jpg,dataset\tiger\0174.jpg,tiger
D:\python\dataset\tiger\0175.jpg,dataset\tiger\0175.jpg,tiger
D:\python\dataset\tiger\0176.jpg,dataset\tiger\0176.jpg,tiger
D:\python\dataset\tiger\0177.jpg,dataset\tiger\0177.jpg,tiger
D:\python\dataset\tiger\0178.jpg,dataset\tiger\0178.jpg,tiger
D:\python\dataset\tiger\0179.jpg,dataset\tiger\0179.jpg,tiger
D:\python\dataset\tiger\0180.jpg,dataset\tiger\0180.jpg,tiger
D:\python\dataset\tiger\0181.jpg,dataset\tiger\0181.jpg,tiger
D:\python\dataset\tiger\0182.jpg,dataset\tiger\0182.jpg,tiger
D:\python\dataset\tiger\0183.jpg,dataset\tiger\0183.jpg,tiger
D:\python\dataset\tiger\0184.jpg,dataset\tiger\0184.jpg,tiger
D:\python\dataset\tiger\0185.jpg,dataset\tiger\0185.jpg,tiger
D:\python\dataset\tiger\0186.jpg,dataset\tiger\0186.jpg,tiger
D:\python\dataset\tiger\0187.jpg,dataset\tiger\0187.jpg,tiger
D:\python\dataset\tiger\0188.jpg,dataset\tiger\0188.jpg,tiger
D:\python\dataset\tiger\0189.jpg,dataset\tiger\0189.jpg,tiger
D:\python\dataset\tiger\0190.jpg,dataset\tiger\0190.jpg,tiger
D:\python\dataset\tiger\0191.jpg,dataset\tiger\0191.jpg,tiger
D:\python\dataset\tiger\0192.jpg,dataset\tiger\0192.jpg,tiger
D:\python\dataset\tiger\0193.jpg,dataset\tiger\0193.jpg,tiger
D:\python\dataset\tiger\0194.jpg,dataset\tiger\0194.jpg,tiger
D:\python\dataset\tiger\0195.jpg,dataset\tiger\0195.jpg,tiger
D:\python\dataset\tiger\0196.jpg,dataset\tiger\0196.jpg,tiger
D:\python\dataset\tiger\0197.jpg,dataset\tiger\0197.jpg,tiger
D:\python\dataset\tiger\0198.jpg,dataset\tiger\0198.jpg,tiger
D:\python\dataset\tiger\0199.jpg,dataset\tiger\0199.jpg,tiger
D:\python\dataset\tiger\0200.jpg,dataset\tiger\0200.jpg,tiger
D:\python\dataset\tiger\0201.jpg,dataset\tiger\0201.jpg,tiger
D:\python\dataset\tiger\0202.jpg,dataset\tiger\0202.jpg,tiger
D:\python\dataset\tiger\0203.jpg,dataset\tiger\0203.jpg,tiger
D:\python\dataset\tiger\0204.jpg,dataset\tiger\0204.jpg,tiger
D:\python\dataset\tiger\0205.jpg,dataset\tiger\0205.jpg,tiger
D:\python\dataset\tiger\0206.jpg,dataset\tiger\0206.jpg,tiger
D:\python\dataset\tiger\0207.jpg,dataset\tiger\0207.jpg,tiger
D:\python\dataset\tiger\0208.jpg,dataset\tiger\0208.jpg,tiger
D:\python\dataset\tiger\0209.jpg,dataset\tiger\0209.jpg,tiger
D:\python\dataset\tiger\0210.jpg,dataset\tiger\0210.jpg,tiger
D:\python\dataset\tiger\0211.jpg,dataset\tiger\0211.jpg,tiger
D:\python\dataset\tiger\0212.jpg,dataset\tiger\0212.jpg,tiger
D:\python\dataset\tiger\0213.jpg,dataset\tiger\0213.jpg,tiger
D:\python\dataset\tiger\0214.jpg,dataset\tiger\0214.jpg,tiger
D:\python\dataset\tiger\0215.jpg,dataset\tiger\0215.jpg,tiger
D:\python\dataset\tiger\0216.jpg,dataset\tiger\0216.jpg,tiger
D:\python\dataset\tiger\0217.jpg,dataset\tiger\0217.jpg,tiger
D:\python\dataset\tiger\0218.jpg,dataset\tiger\0218.jpg,tiger
D:\python\dataset\tiger\0219.jpg,dataset\tiger\0219.jpg,tiger
D:\python\dataset\tiger\0220.jpg,dataset\tiger\0220.jpg,tiger
D:\python\dataset\tiger\0221.jpg,dataset\tiger\0221.jpg,tiger
D:\python\dataset\tiger\0222.jpg,dataset\tiger\0222.jpg,tiger
D:\python\dataset\tiger\0223.jpg,dataset\tiger\0223.jpg,tiger
D:\python\dataset\tiger\0224.jpg,dataset\tiger\0224.jpg,tiger
D:\python\dataset\tiger\0225.jpg,dataset\tiger\0225.jpg,tiger
D:\python\dataset\tiger\0226.jpg,dataset\tiger\0226.jpg,tiger
D:\python\dataset\tiger\0227.jpg,dataset\tiger\0227.jpg,tiger
D:\python\dataset\tiger\0228.jpg,dataset\tiger\0228.jpg,tiger
D:\python\dataset\tiger\0229.jpg,dataset\tiger\0229.jpg,tiger
D:\python\dataset\tiger\0230.jpg,dataset\tiger\0230.jpg,tiger
D:\python\dataset\tiger\0231.jpg,dataset\tiger\0231.jpg,tiger
D:\python\dataset\tiger\0232.jpg,dataset\tiger\0232.jpg,tiger
D:\python\dataset\tiger\0233.jpg,dataset\tiger\0233.jpg,tiger
D:\python\dataset\tiger\0234.jpg,dataset\tiger\0234.jpg,tiger
D:\python\dataset\tiger\0235.jpg,dataset\tiger\0235.jpg,tiger
D:\python\dataset\tiger\0236.jpg,dataset\tiger\0236.jpg,tiger
D:\python\dataset\tiger\0237.jpg,dataset\tiger\0237.jpg,tiger
D:\python\dataset\tiger\0238.jpg,dataset\tiger\0238.jpg,tiger
D:\python\dataset\tiger\0239.jpg,dataset\tiger\0239.jpg,tiger
D:\python\dataset\tiger\0240.jpg,dataset\tiger\0240.jpg,tiger
D:\python\dataset\tiger\0241.jpg,dataset\tiger\0241.jpg,tiger
D:\python\dataset\tiger\0242.jpg,dataset\tiger\0242.jpg,tiger
D:\python\dataset\tiger\0243.jpg,dataset\tiger\0243.jpg,tiger
D:\python\dataset\tiger\0244.jpg,dataset\tiger\0244.jpg,tiger
D:\python\dataset\tiger\0245.jpg,dataset\tiger\0245.jpg,tiger
D:\python\dataset\tiger\0246.jpg,dataset\tiger\0246.jpg,tiger
D:\python\dataset\tiger\0247.jpg,dataset\tiger\0247.jpg,tiger
D:\python\dataset\tiger\0248.jpg,dataset\tiger\0248.jpg,tiger
D:\python\dataset\tiger\0249.jpg,dataset\tiger\0249.jpg,tiger
D:\python\dataset\tiger\0250.jpg,dataset\tiger\0250.jpg,tiger
D:\python\dataset\tiger\0251.jpg,dataset\tiger\0251.jpg,tiger
D:\python\dataset\tiger\0252.jpg,dataset\tiger\0252.jpg,tiger
D:\python\dataset\tiger\0253.jpg,dataset\tiger\0253.jpg,tiger
D:\python\dataset\tiger\0254.jpg,dataset\tiger\0254.jpg,tiger
D:\python\dataset\tiger\0255.jpg,dataset\tiger\0255.jpg,tiger
D:\python\dataset\tiger\0256.jpg,dataset\tiger\0256.jpg,tiger
D:\python\dataset\tiger\0257.jpg,dataset\tiger\0257.jpg,tiger
D:\python\dataset\tiger\0258.jpg,dataset\tiger\0258.jpg,tiger
D:\python\dataset\tiger\0259.jpg,dataset\tiger\0259.jpg,tiger
D:\python\dataset\tiger\0260.jpg,dataset\tiger\0260.jpg,tiger
D:\python\dataset\tiger\0261.jpg,dataset\tiger\0261.jpg,tiger
D:\python\dataset\tiger\0262.jpg,dataset\tiger\0262.jpg,tiger
D:\python\dataset\tiger\0263.jpg,dataset\tiger\0263.jpg,tiger
D:\python\dataset\tiger\0264.jpg,dataset\tiger\0264.jpg,tiger
D:\python\dataset\tiger\0265.jpg,dataset\tiger\0265.jpg,tiger
D:\python\dataset\tiger\0266.jpg,dataset\tiger\0266.jpg,tiger
D:\python\dataset\tiger\0267.jpg,dataset\tiger\0267.jpg,tiger
D:\python\dataset\tiger\0268.jpg,dataset\tiger\0268.jpg,tiger
D:\python\dataset\tiger\0269.jpg,dataset\tiger\0269.jpg,tiger
D:\python\dataset\tiger\0270.jpg,dataset\tiger\0270.jpg,tiger
D:\python\dataset\tiger\0271.jpg,dataset\tiger\0271.jpg,tiger
D:\python\dataset\tiger\0272.jpg,dataset\tiger\0272.jpg,tiger
D:\python\dataset\tiger\0273.jpg,dataset\tiger\0273.jpg,tiger
D:\python\dataset\tiger\0274.jpg,dataset\tiger\0274.jpg,tiger
D:\python\dataset\tiger\0275.jpg,dataset\tiger\0275.jpg,tiger
D:\python\dataset\tiger\0276.jpg,dataset\tiger\0276.jpg,tiger
D:\python\dataset\tiger\0277.jpg,dataset\tiger\0277.jpg,tiger
D:\python\dataset\tiger\0278.jpg,dataset\tiger\0278.jpg,tiger
D:\python\dataset\tiger\0279.jpg,dataset\tiger\0279.jpg,tiger
D:\python\dataset\tiger\0280.jpg,dataset\tiger\0280.jpg,tiger
D:\python\dataset\tiger\0281.jpg,dataset\tiger\0281.jpg,tiger
D:\python\dataset\tiger\0282.jpg,dataset\tiger\0282.jpg,tiger
D:\python\dataset\tiger\0283.jpg,dataset\tiger\0283.jpg,tiger
D:\python\dataset\tiger\0284.jpg,dataset\tiger\0284.jpg,tiger
D:\python\dataset\tiger\0285.jpg,dataset\tiger\0285.jpg,tiger
D:\python\dataset\tiger\0286.jpg,dataset\tiger\0286.jpg,tiger
D:\python\dataset\tiger\0287.jpg,dataset\tiger\0287.jpg,tiger
D:\python\dataset\tiger\0288.jpg,dataset\tiger\0288.jpg,tiger
D:\python\dataset\tiger\0289.jpg,dataset\tiger\0289.jpg,tiger
D:\python\dataset\tiger\0290.jpg,dataset\tiger\0290.jpg,tiger
D:\python\dataset\tiger\0291.jpg,dataset\tiger\0291.jpg,tiger
D:\python\dataset\tiger\0292.jpg,dataset\tiger\0292.jpg,tiger
D:\python\dataset\tiger\0293.jpg,dataset\tiger\0293.jpg,tiger
D:\python\dataset\tiger\0294.jpg,dataset\tiger\0294.jpg,tiger
D:\python\dataset\tiger\0295.jpg,dataset\tiger\0295.jpg,tiger
D:\python\dataset\tiger\0296.jpg,dataset\tiger\0296.jpg,tiger
D:\python\dataset\tiger\0297.jpg,dataset\tiger\0297.jpg,tiger
D:\python\dataset\tiger\0298.jpg,dataset\tiger\0298.jpg,tiger
D:\python\dataset\tiger\0299.jpg,dataset\tiger\0299.jpg,tiger
D:\python\dataset\tiger\0300.jpg,dataset\tiger\0300.jpg,tiger
D:\python\dataset\tiger\0301.jpg,dataset\tiger\0301.jpg,tiger
D:\python\dataset\tiger\0302.jpg,dataset\tiger\0302.jpg,tiger
D:\python\dataset\tiger\0303.jpg,dataset\tiger\0303.jpg,tiger
D:\python\dataset\tiger\0304.jpg,dataset\tiger\0304.jpg,tiger
D:\python\dataset\tiger\0305.jpg,dataset\tiger\0305.jpg,tiger
D:\python\dataset\tiger\0306.jpg,dataset\tiger\0306.jpg,tiger
D:\python\dataset\tiger\0307.jpg,dataset\tiger\0307.jpg,tiger
D:\python\dataset\tiger\0308.jpg,dataset\tiger\0308.jpg,tiger
D:\python\dataset\tiger\0309.jpg,dataset\tiger\0309.jpg,tiger
D:\python\dataset\tiger\0310.jpg,dataset\tiger\0310.jpg,tiger
D:\python\dataset\tiger\0311.jpg,dataset\tiger\0311.jpg,tiger
D:\python\dataset\tiger\0312.jpg,dataset\tiger\0312.jpg,tiger
D:\python\dataset\tiger\0313.jpg,dataset\tiger\0313.jpg,tiger
D:\python\dataset\tiger\0314.jpg,dataset\tiger\0314.jpg,tiger
D:\python\dataset\tiger\0315.jpg,dataset\tiger\0315.jpg,tiger
D:\python\dataset\tiger\0316.jpg,dataset\tiger\0316.jpg,tiger
D:\python\dataset\tiger\0317.jpg,dataset\tiger\0317.jpg,tiger
D:\python\dataset\tiger\0318.jpg,dataset\tiger\0318.jpg,tiger
D:\python\dataset\tiger\0319.jpg,dataset\tiger\0319.jpg,tiger
D:\python\dataset\tiger\0320.jpg,dataset\tiger\0320.jpg,tiger
D:\python\dataset\tiger\0321.jpg,dataset\tiger\0321.jpg,tiger
D:\python\dataset\tiger\0322.jpg,dataset\tiger\0322.jpg,tiger
D:\python\dataset\tiger\0323.jpg,dataset\tiger\0323.jpg,tiger
D:\python\dataset\tiger\0324.jpg,dataset\tiger\0324.jpg,tiger
D:\python\dataset\tiger\0325.jpg,dataset\tiger\0325.jpg,tiger
D:\python\dataset\tiger\0326.jpg,dataset\tiger\0326.jpg,tiger
D:\python\dataset\tiger\0327.jpg,dataset\tiger\0327.jpg,tiger
D:\python\dataset\tiger\0328.jpg,dataset\tiger\0328.jpg,tiger
D:\python\dataset\tiger\0329.jpg,dataset\tiger\0329.jpg,tiger
D:\python\dataset\tiger\0330.jpg,dataset\tiger\0330.jpg,tiger
